시도교육청,지역교육청,지역,학교명,설립구분,오후돌봄운영교실수,오후돌봄참여학생수,저녁돌봄운영교실수,저녁돌봄참여학생수,1-4학년 학생수,방과후학교 연계형돌봄운영교실수,방과후학교 연계형돌봄참여학생수,5-6학년 학생수
대전광역시교육청,대전광역시동부교육지원청,대전광역시 대덕구,대전화정초등학교,공립,2,40,0,0,243,0,0,110
대전광역시교육청,대전광역시동부교육지원청,대전광역시 동구,대전흥룡초등학교,공립,3,65,1,14,383,0,0,251
대전광역시교육청,대전광역시동부교육지원청,대전광역시 동구,동대전초등학교,공립,3,65,0,0,500,0,0,286
대전광역시교육청,대전광역시동부교육지원청,대전광역시 동구,동명초등학교,공립,1,25,0,0,36,0,0,23
대전광역시교육청,대전광역시동부교육지원청,대전광역시 동구,산내초등학교,공립,3,66,0,0,557,1,15,262
대전광역시교육청,대전광역시동부교육지원청,대전광역시 중구,산서초등학교,공립,1,18,0,0,44,0,0,26
대전광역시교육청,대전광역시동부교육지원청,대전광역시 동구,산흥초등학교,공립,1,21,0,0,50,0,0,25
대전광역시교육청,대전광역시동부교육지원청,대전광역시 대덕구,새일초등학교,공립,3,52,0,0,309,0,0,147
대전광역시교육청,대전광역시동부교육지원청,대전광역시 중구,서대전초등학교,공립,3,53,0,0,254,0,0,146
대전광역시교육청,대전광역시동부교육지원청,대전광역시 중구,대전성모초등학교,사립,2,44,0,0,494,0,0,225
대전광역시교육청,대전광역시동부교육지원청,대전광역시 동구,세천초등학교,공립,1,14,0,0,28,0,0,16
대전광역시교육청,대전광역시동부교육지원청,대전광역시 대덕구,신탄진용정초등학교,공립,2,40,0,0,203,0,0,125
대전광역시교육청,대전광역시동부교육지원청,대전광역시 대덕구,신탄진초등학교,공립,2,38,0,0,308,1,3,201
대전광역시교육청,대전광역시동부교육지원청,대전광역시 대덕구,와동초등학교,공립,2,42,0,0,219,0,0,96
대전광역시교육청,대전광역시동부교육지원청,대전광역시 대덕구,장동초등학교,공립,1,26,0,0,60,0,0,19
대전광역시교육청,대전광역시동부교육지원청,대전광역시 대덕구,회덕초등학교,공립,2,43,0,0,188,0,0,102
대전광역시교육청,대전광역시서부교육지원청,대전광역시 서구,가수원초등학교,공립,3,62,0,0,364,0,0,198
대전광역시교육청,대전광역시서부교육지원청,대전광역시 유성구,구즉초등학교,공립,3,52,0,0,372,0,0,180
대전광역시교육청,대전광역시서부교육지원청,대전광역시 유성구,금성초등학교,공립,2,46,0,0,405,0,0,235
대전광역시교육청,대전광역시서부교육지원청,대전광역시 서구,기성초등학교,공립,1,16,0,0,31,0,0,18
대전광역시교육청,대전광역시서부교육지원청,대전광역시 서구,기성초등학교길헌분교장,공립,1,15,0,0,16,0,0,6
대전광역시교육청,대전광역시서부교육지원청,대전광역시 유성구,남선초등학교,공립,1,14,0,0,33,0,0,9
대전광역시교육청,대전광역시서부교육지원청,대전광역시 유성구,대덕초등학교,공립,2,46,0,0,275,0,0,178
대전광역시교육청,대전광역시서부교육지원청,대전광역시 서구,대전가장초등학교,공립,4,112,1,15,569,1,24,248
대전광역시교육청,대전광역시서부교육지원청,대전광역시 서구,대전갈마초등학교,공립,4,72,0,0,283,1,20,191
대전광역시교육청,대전광역시서부교육지원청,대전광역시 서구,대전갑천초등학교,공립,4,90,0,0,491,0,0,250
대전광역시교육청,대전광역시서부교육지원청,대전광역시 서구,대전관저초등학교,공립,3,73,0,0,311,0,0,174
대전광역시교육청,대전광역시서부교육지원청,대전광역시 서구,대전구봉초등학교,공립,3,70,0,0,394,1,11,227
대전광역시교육청,대전광역시서부교육지원청,대전광역시 서구,대전금동초등학교,공립,2,45,1,2,336,0,0,212
대전광역시교육청,대전광역시서부교육지원청,대전광역시 서구,대전내동초등학교,공립,3,76,0,0,834,0,0,401
대전광역시교육청,대전광역시서부교육지원청,대전광역시 유성구,대전노은초등학교,공립,3,70,0,0,719,0,0,350
대전광역시교육청,대전광역시서부교육지원청,대전광역시 서구,대전도마초등학교,공립,3,59,0,0,461,0,0,248
대전광역시교육청,대전광역시서부교육지원청,대전광역시 서구,대전둔산초등학교,공립,2,53,0,0,400,0,0,219
대전광역시교육청,대전광역시서부교육지원청,대전광역시 서구,대전둔원초등학교,공립,4,84,0,0,631,0,0,338
대전광역시교육청,대전광역시서부교육지원청,대전광역시 서구,대전둔천초등학교,공립,2,49,0,0,199,0,0,132
대전광역시교육청,대전광역시서부교육지원청,대전광역시 서구,대전만년초등학교,공립,2,47,0,0,236,0,0,118
대전광역시교육청,대전광역시서부교육지원청,대전광역시 서구,대전문정초등학교,공립,2,34,0,0,382,0,0,262
대전광역시교육청,대전광역시서부교육지원청,대전광역시 서구,대전백운초등학교,공립,2,41,2,41,461,0,0,221
대전광역시교육청,대전광역시서부교육지원청,대전광역시 서구,대전변동초등학교,공립,3,65,0,0,255,0,0,131
대전광역시교육청,대전광역시서부교육지원청,대전광역시 서구,대전복수초등학교,공립,2,50,0,0,405,0,0,213
대전광역시교육청,대전광역시서부교육지원청,대전광역시 서구,대전봉산초등학교,공립,2,45,0,0,418,1,23,228
대전광역시교육청,대전광역시서부교육지원청,대전광역시 서구,대전삼육초등학교,사립,1,21,0,0,425,0,0,164
대전광역시교육청,대전광역시서부교육지원청,대전광역시 서구,대전삼천초등학교,공립,2,49,0,0,399,0,0,247
대전광역시교육청,대전광역시서부교육지원청,대전광역시 유성구,대전상지초등학교,공립,4,71,0,0,480,0,0,263
대전광역시교육청,대전광역시서부교육지원청,대전광역시 서구,대전샘머리초등학교,공립,4,92,1,31,624,1,19,297
대전광역시교육청,대전광역시서부교육지원청,대전광역시 서구,대전서부초등학교,공립,4,90,0,0,467,0,0,262
대전광역시교육청,대전광역시서부교육지원청,대전광역시 서구,대전서원초등학교,공립,2,44,1,23,542,0,0,319
대전광역시교육청,대전광역시서부교육지원청,대전광역시 서구,대전선암초등학교,공립,3,65,0,0,351,0,0,122
대전광역시교육청,대전광역시서부교육지원청,대전광역시 서구,대전성룡초등학교,공립,4,111,0,0,771,0,0,406
대전광역시교육청,대전광역시서부교육지원청,대전광역시 서구,대전성천초등학교,공립,3,49,0,0,86,0,0,63
대전광역시교육청,대전광역시서부교육지원청,대전광역시 유성구,대전송강초등학교,공립,4,85,4,7,374,0,0,214
대전광역시교육청,대전광역시서부교육지원청,대전광역시 유성구,대전자운초등학교,공립,2,40,0,0,519,0,0,186
대전광역시교육청,대전광역시서부교육지원청,대전광역시 유성구,대전어은초등학교,공립,2,44,0,0,467,0,0,295
대전광역시교육청,대전광역시서부교육지원청,대전광역시 서구,대전월평초등학교,공립,2,46,0,0,157,0,0,80
대전광역시교육청,대전광역시서부교육지원청,대전광역시 서구,대전유천초등학교,공립,2,50,0,0,292,0,0,187
대전광역시교육청,대전광역시서부교육지원청,대전광역시 유성구,대전장대초등학교,공립,1,25,0,0,242,0,0,135
대전광역시교육청,대전광역시서부교육지원청,대전광역시 유성구,대전전민초등학교,공립,4,97,0,0,771,1,14,396
대전광역시교육청,대전광역시서부교육지원청,대전광역시 서구,대전정림초등학교,공립,3,85,0,0,479,0,0,266
대전광역시교육청,대전광역시서부교육지원청,대전광역시 유성구,대전지족초등학교,공립,2,44,0,0,433,0,0,241
대전광역시교육청,대전광역시서부교육지원청,대전광역시 서구,대전탄방초등학교,공립,2,47,0,0,546,0,0,308
대전광역시교육청,대전광역시서부교육지원청,대전광역시 유성구,덕송초등학교,공립,2,47,0,0,127,0,0,72
대전광역시교육청,대전광역시서부교육지원청,대전광역시 유성구,문지초등학교,공립,2,42,0,0,381,1,9,228
대전광역시교육청,대전광역시서부교육지원청,대전광역시 유성구,봉암초등학교,공립,2,31,0,0,43,0,0,20
대전광역시교육청,대전광역시서부교육지원청,대전광역시 유성구,외삼초등학교,공립,2,44,0,0,475,0,0,281
대전광역시교육청,대전광역시서부교육지원청,대전광역시 유성구,유성초등학교,공립,2,36,0,0,121,0,0,71
대전광역시교육청,대전광역시서부교육지원청,대전광역시 유성구,진잠초등학교,공립,3,58,0,0,374,0,0,183
대전광역시교육청,대전광역시서부교육지원청,대전광역시 유성구,학하초등학교,공립,1,21,0,0,52,0,0,21
대전광역시교육청,대전광역시서부교육지원청,대전광역시 서구,한밭초등학교,공립,2,49,0,0,970,0,0,660
대전광역시교육청,대전광역시서부교육지원청,대전광역시 유성구,흥도초등학교,공립,4,79,0,0,675,0,0,251
대전광역시교육청,대전광역시서부교육지원청,대전광역시 서구,대전수미초등학교,공립,2,50,0,0,105,0,0,66
대전광역시교육청,대전광역시서부교육지원청,대전광역시 서구,대전원앙초등학교,공립,2,41,1,4,232,0,0,134
대전광역시교육청,대전광역시서부교육지원청,대전광역시 서구,대전느리울초등학교,공립,5,100,3,12,526,0,0,349
대전광역시교육청,대전광역시서부교육지원청,대전광역시 유성구,대전두리초등학교,공립,3,69,0,0,504,0,0,264
대전광역시교육청,대전광역시서부교육지원청,대전광역시 유성구,대전대정초등학교,공립,2,33,0,0,285,0,0,146
대전광역시교육청,대전광역시서부교육지원청,대전광역시 서구,대전신계초등학교,공립,5,101,0,0,759,0,0,392
대전광역시교육청,대전광역시서부교육지원청,대전광역시 유성구,대전하기초등학교,공립,4,91,0,0,447,1,11,234
대전광역시교육청,대전광역시동부교육지원청,대전광역시 대덕구,대전비래초등학교,공립,3,79,0,0,349,0,0,200
대전광역시교육청,대전광역시동부교육지원청,대전광역시 중구,대전목양초등학교,공립,3,75,0,0,629,1,6,301
대전광역시교육청,대전광역시서부교육지원청,대전광역시 유성구,대전동화초등학교,공립,3,77,0,0,485,0,0,278
대전광역시교육청,대전광역시서부교육지원청,대전광역시 유성구,대전반석초등학교,공립,3,72,0,0,1060,0,0,468
대전광역시교육청,대전광역시서부교육지원청,대전광역시 유성구,대전배울초등학교,공립,3,68,0,0,495,0,0,261
대전광역시교육청,대전광역시동부교육지원청,대전광역시 동구,대전가오초등학교,공립,2,50,0,0,649,0,0,319
대전광역시교육청,대전광역시동부교육지원청,대전광역시 중구,대전글꽃초등학교,공립,4,85,0,0,793,0,0,428
대전광역시교육청,대전광역시동부교육지원청,대전광역시 동구,대전동서초등학교,공립,2,36,0,0,213,0,0,121
대전광역시교육청,대전광역시동부교육지원청,대전광역시 동구,대전은어송초등학교,공립,3,59,0,0,707,0,0,331
대전광역시교육청,대전광역시서부교육지원청,대전광역시 유성구,대전교촌초등학교,공립,2,50,0,0,291,0,0,153
대전광역시교육청,대전광역시서부교육지원청,대전광역시 유성구,대전송림초등학교,공립,2,36,0,0,232,0,0,104
대전광역시교육청,대전광역시서부교육지원청,대전광역시 유성구,대전수정초등학교,공립,2,42,0,0,169,0,0,104
대전광역시교육청,대전광역시서부교육지원청,대전광역시 유성구,대전용산초등학교,공립,2,53,0,0,311,0,0,175
대전광역시교육청,대전광역시서부교육지원청,대전광역시 유성구,대전관평초등학교,공립,2,50,0,0,298,0,0,164
대전광역시교육청,대전광역시서부교육지원청,대전광역시 유성구,대전상대초등학교,공립,4,84,0,0,790,0,0,368
대전광역시교육청,대전광역시서부교육지원청,대전광역시 유성구,대전봉명초등학교,공립,4,95,0,0,632,0,0,247
대전광역시교육청,대전광역시서부교육지원청,대전광역시 유성구,대덕초등학교도룡분교장,공립,0,0,0,0,40,0,0,25
대전광역시교육청,대전광역시서부교육지원청,대전광역시 유성구,대전계산초등학교,공립,2,39,0,0,332,0,0,140
