시도교육청,지역교육청,지역,학교명,설립구분,인적자원운용,학생복지/교육격차해소,기본적교육활동,선택적교육활동,교육활동지원,학교일반운영,학교시설확충,학교재무활동
전라남도교육청,전라남도여수교육지원청,전라남도 여수시,봉덕초등학교평사분교장,공립,0,0,0,0,0,0,0,0
전라남도교육청,전라남도여수교육지원청,전라남도 여수시,화양초등학교,공립,"12,840,000","80,124,000","21,870,000","19,444,000","8,500,000","113,047,000",0,"1,533,000"
전라남도교육청,전라남도여수교육지원청,전라남도 여수시,화정초등학교,공립,"7,010,000","52,302,000","29,813,000","4,600,000","5,860,000","93,670,000",0,"2,515,000"
전라남도교육청,전라남도여수교육지원청,전라남도 여수시,화태초등학교,공립,"9,580,000","114,749,000","53,275,000","3,600,000","56,175,000","191,346,000",0,"9,100,000"
전라남도교육청,전라남도영광교육지원청,전라남도 영광군,군남초등학교,공립,"14,260,000","130,566,000","40,265,000","10,120,000","15,592,000","84,127,000",0,"1,630,000"
전라남도교육청,전라남도영광교육지원청,전라남도 영광군,군서초등학교,공립,"12,930,000","101,499,000","37,078,000","8,880,000","6,037,000","83,184,000",0,"1,584,000"
전라남도교육청,전라남도영광교육지원청,전라남도 영광군,염산초등학교낙월분교장,공립,0,0,0,0,0,0,0,0
전라남도교육청,전라남도영광교육지원청,전라남도 영광군,대마초등학교,공립,"13,230,000","154,836,000","31,135,000","5,632,000","10,398,000","100,809,000",0,"1,633,000"
전라남도교육청,전라남도영광교육지원청,전라남도 영광군,백수서초등학교,공립,"10,780,000","52,234,000","24,929,000","26,608,000","9,950,000","79,489,000",0,"1,905,000"
전라남도교육청,전라남도영광교육지원청,전라남도 영광군,백수초등학교,공립,"18,690,000","278,539,000","31,726,000","210,334,000","10,560,000","90,226,000",0,"1,600,000"
전라남도교육청,전라남도영광교육지원청,전라남도 영광군,법성포초등학교,공립,"17,720,000","284,326,000","33,466,000","15,450,000","20,869,000","144,241,000",0,"4,910,000"
전라남도교육청,전라남도영광교육지원청,전라남도 영광군,불갑초등학교,공립,"13,660,000","73,539,000","48,493,000","8,980,000","12,343,000","132,428,000",0,"1,609,000"
전라남도교육청,전라남도영광교육지원청,전라남도 영광군,염산초등학교,공립,"13,800,000","271,083,000","42,687,000","33,660,000","11,074,000","121,889,000",0,"1,995,000"
전라남도교육청,전라남도영광교육지원청,전라남도 영광군,영광중앙초등학교,공립,"31,040,000","582,559,000","80,929,000","57,862,000","18,775,000","210,262,000",0,"5,106,000"
전라남도교육청,전라남도영광교육지원청,전라남도 영광군,영광초등학교,공립,"48,080,000","834,043,000","187,837,000","91,329,000","36,177,000","221,474,000",0,"5,700,000"
전라남도교육청,전라남도영광교육지원청,전라남도 영광군,영광중앙초등학교월송분교장,공립,0,0,0,0,0,0,0,0
전라남도교육청,전라남도영광교육지원청,전라남도 영광군,홍농서초등학교,공립,"11,430,000","85,916,000","25,580,000","4,860,000","15,224,000","73,089,000",0,"1,400,000"
전라남도교육청,전라남도영광교육지원청,전라남도 영광군,홍농초등학교,공립,"20,740,000","450,931,000","45,525,000","10,377,000","21,028,000","141,867,000",0,"4,896,000"
전라남도교육청,전라남도영암교육지원청,전라남도 영암군,구림초등학교,공립,"10,810,000","125,182,000","32,818,000","12,785,000","14,105,000","96,453,000",0,"1,331,000"
전라남도교육청,전라남도영암교육지원청,전라남도 영암군,금정초등학교,공립,"12,560,000","138,517,000","34,623,000","9,159,000","22,221,000","108,175,000",0,"7,665,000"
전라남도교육청,전라남도영암교육지원청,전라남도 영암군,대불초등학교,공립,"25,840,000","329,569,000","65,145,000","40,075,000","11,880,000","146,439,000",0,"2,400,000"
전라남도교육청,전라남도영암교육지원청,전라남도 영암군,덕진초등학교,공립,"11,320,000","72,375,000","29,749,000","28,073,000","7,290,000","97,135,000",0,"1,500,000"
전라남도교육청,전라남도영암교육지원청,전라남도 영암군,도포초등학교,공립,"14,501,000","82,765,000","35,280,000","24,706,000","10,733,000","74,620,000",0,"1,411,000"
전라남도교육청,전라남도영암교육지원청,전라남도 영암군,독천초등학교,공립,"14,080,000","146,577,000","45,010,000","11,302,000","16,840,000","120,245,000",0,"1,500,000"
전라남도교육청,전라남도영암교육지원청,전라남도 영암군,미암초등학교,공립,"11,810,000","102,776,000","22,194,000","7,240,000","10,086,000","96,623,000",0,"1,387,000"
전라남도교육청,전라남도영암교육지원청,전라남도 영암군,삼호서초등학교,공립,"26,040,000","523,587,000","94,668,000","238,138,000","17,950,000","173,207,000",0,"3,000,000"
전라남도교육청,전라남도영암교육지원청,전라남도 영암군,삼호중앙초등학교,공립,"35,640,000","615,985,000","169,709,000","82,260,000","14,070,000","198,881,000",0,"3,718,000"
전라남도교육청,전라남도영암교육지원청,전라남도 영암군,서창초등학교,공립,"13,200,000","116,459,000","41,407,000","19,858,000","13,328,000","83,903,000",0,"1,576,000"
전라남도교육청,전라남도영암교육지원청,전라남도 영암군,시종초등학교,공립,"11,700,000","175,853,000","37,626,000","11,862,000","17,085,000","104,317,000",0,"1,570,000"
전라남도교육청,전라남도영암교육지원청,전라남도 영암군,신북초등학교,공립,"14,000,000","188,450,000","48,031,000","7,750,000","7,560,000","115,821,000",0,"1,684,000"
전라남도교육청,전라남도영암교육지원청,전라남도 영암군,영암초등학교,공립,"28,800,000","515,480,000","170,865,000","42,360,000","28,075,000","233,757,000",0,"3,000,000"
전라남도교육청,전라남도영암교육지원청,전라남도 영암군,용당초등학교,공립,"12,710,000","125,780,000","39,336,000","23,736,000","11,390,000","90,005,000",0,"1,564,000"
전라남도교육청,전라남도영암교육지원청,전라남도 영암군,장천초등학교,공립,"13,570,000","103,882,000","30,033,000","112,075,000","17,601,000","85,206,000",0,"1,500,000"
전라남도교육청,전라남도영암교육지원청,전라남도 영암군,학산초등학교,공립,"13,680,000","96,762,000","33,973,000","15,077,000","15,316,000","85,045,000",0,"1,758,000"
전라남도교육청,전라남도완도교육지원청,전라남도 완도군,고금초등학교,공립,"17,215,000","190,772,000","36,447,000","12,785,000","7,830,000","133,340,000","2,200,000","2,000,000"
전라남도교육청,전라남도완도교육지원청,전라남도 완도군,군외초등학교,공립,"16,120,000","174,647,000","25,315,000","24,304,000","15,071,000","84,539,000",0,"1,659,000"
전라남도교육청,전라남도완도교육지원청,전라남도 완도군,금당초등학교,공립,"13,082,000","69,232,000","26,473,000","16,375,000","10,111,000","84,817,000",0,"1,400,000"
전라남도교육청,전라남도완도교육지원청,전라남도 완도군,금일동초등학교,공립,"13,970,000","111,529,000","29,592,000","24,678,000","10,061,000","93,724,000",0,"1,493,000"
전라남도교육청,전라남도완도교육지원청,전라남도 완도군,금일초등학교,공립,"16,778,000","138,522,000","51,981,000","5,000,000","12,070,000","117,631,000",0,"2,090,000"
전라남도교육청,전라남도완도교육지원청,전라남도 완도군,넙도초등학교,공립,"19,890,000","103,157,000","55,690,000","12,730,000","16,060,000","163,143,000",0,"4,000,000"
전라남도교육청,전라남도완도교육지원청,전라남도 완도군,노화북초등학교,공립,"11,040,000","174,572,000","43,889,000","16,180,000","10,365,000","93,798,000",0,"2,000,000"
전라남도교육청,전라남도완도교육지원청,전라남도 완도군,노화중앙초등학교,공립,"17,110,000","126,269,000","32,770,000","9,900,000","14,177,000","113,692,000",0,"2,000,000"
전라남도교육청,전라남도완도교육지원청,전라남도 완도군,노화초등학교,공립,"15,280,000","242,057,000","52,457,000","65,814,000","14,542,000","111,683,000",0,"1,980,000"
전라남도교육청,전라남도완도교육지원청,전라남도 완도군,보길동초등학교,공립,"14,264,000","120,633,000","32,855,000","25,289,000","21,660,000","88,353,000",0,"1,500,000"
전라남도교육청,전라남도완도교육지원청,전라남도 완도군,보길초등학교,공립,"13,834,000","197,700,000","39,987,000","17,767,000","8,371,000","99,112,000",0,"1,786,000"
전라남도교육청,전라남도완도교육지원청,전라남도 완도군,생영초등학교,공립,"7,940,000","43,677,000","25,964,000","14,240,000","11,338,000","73,512,000",0,"1,222,000"
전라남도교육청,전라남도완도교육지원청,전라남도 완도군,소안초등학교,공립,"15,276,000","180,189,000","58,177,000","49,893,000","11,054,000","97,387,000",0,"2,040,000"
전라남도교육청,전라남도완도교육지원청,전라남도 완도군,신지동초등학교,공립,"8,950,000","82,095,000","37,380,000","10,960,000","18,519,000","78,480,000",0,"1,509,000"
전라남도교육청,전라남도완도교육지원청,전라남도 완도군,신지초등학교,공립,"15,850,000","143,121,000","32,727,000","26,968,000","8,135,000","102,684,000",0,"1,800,000"
전라남도교육청,전라남도완도교육지원청,전라남도 완도군,약산초등학교,공립,"12,970,000","136,284,000","29,382,000","16,106,000","9,630,000","90,221,000",0,"2,284,000"
전라남도교육청,전라남도완도교육지원청,전라남도 완도군,완도중앙초등학교,공립,"34,390,000","636,770,000","112,310,000","45,552,000","20,470,000","167,314,000",0,"5,387,000"
전라남도교육청,전라남도완도교육지원청,전라남도 완도군,완도초등학교,공립,"21,894,000","376,060,000","96,370,000","65,673,000","17,014,000","198,502,000",0,"2,502,000"
전라남도교육청,전라남도완도교육지원청,전라남도 완도군,청산초등학교,공립,"22,150,000","161,610,000","34,380,000","12,454,000","18,995,000","118,327,000",0,"6,500,000"
전라남도교육청,전라남도완도교육지원청,전라남도 완도군,청해초등학교,공립,"16,180,000","169,158,000","30,306,000","21,917,000","16,628,000","85,816,000",0,"1,500,000"
전라남도교육청,전라남도완도교육지원청,전라남도 완도군,화흥초등학교,공립,"10,490,000","54,169,000","23,744,000","5,653,000","14,806,000","107,801,000",0,"1,570,000"
전라남도교육청,전라남도장성교육지원청,전라남도 장성군,동화초등학교,공립,"12,810,000","78,012,000","37,501,000","9,450,000","12,686,000","92,987,000",0,"2,019,000"
전라남도교육청,전라남도장성교육지원청,전라남도 장성군,북이초등학교,공립,"12,160,000","130,679,000","24,532,000","17,800,000","9,145,000","98,024,000",0,"8,672,000"
전라남도교육청,전라남도장성교육지원청,전라남도 장성군,북일초등학교,공립,"12,250,000","60,397,000","28,336,000","13,777,000","15,040,000","83,321,000",0,"1,354,000"
전라남도교육청,전라남도장성교육지원청,전라남도 장성군,분향초등학교,공립,"13,000,000","133,837,000","29,994,000","11,158,000","14,197,000","91,961,000","66,000,000","1,644,000"
전라남도교육청,전라남도장성교육지원청,전라남도 장성군,사창초등학교,공립,"31,680,000","566,378,000","92,340,000","12,200,000","18,900,000","180,759,000",0,"3,037,000"
전라남도교육청,전라남도장성교육지원청,전라남도 장성군,삼서초등학교,공립,"12,150,000","172,934,000","31,970,000","17,755,000","12,610,000","99,591,000",0,"2,700,000"
전라남도교육청,전라남도장성교육지원청,전라남도 장성군,서삼초등학교,공립,"11,190,000","69,957,000","36,047,000","13,920,000","15,104,000","92,800,000",0,"1,241,000"
전라남도교육청,전라남도장성교육지원청,전라남도 장성군,약수초등학교,공립,"9,880,000","131,072,000","39,575,000","10,874,000","12,300,000","90,461,000",0,"1,600,000"
전라남도교육청,전라남도장성교육지원청,전라남도 장성군,월평초등학교,공립,"16,688,000","237,511,000","41,017,000","12,830,000","15,292,000","126,189,000",0,"2,250,000"
전라남도교육청,전라남도장성교육지원청,전라남도 장성군,장성성산초등학교,공립,"16,000,000","153,262,000","39,790,000","13,149,000","44,440,000","101,345,000",0,"1,873,000"
전라남도교육청,전라남도장성교육지원청,전라남도 장성군,장성중앙초등학교,공립,"27,020,000","555,723,000","86,513,000","58,087,000","22,790,000","170,055,000",0,"3,100,000"
전라남도교육청,전라남도장성교육지원청,전라남도 장성군,진원동초등학교,공립,"14,480,000","115,439,000","36,828,000","10,165,000","17,596,000","94,838,000",0,"1,700,000"
전라남도교육청,전라남도장성교육지원청,전라남도 장성군,진원초등학교,공립,"18,520,000","316,132,000","71,774,000","28,711,000","10,585,000","128,259,000",0,"2,500,000"
전라남도교육청,전라남도장흥교육지원청,전라남도 장흥군,관산남초등학교,공립,"12,100,000","58,227,000","26,373,000","7,090,000","22,225,000","92,096,000",0,"1,600,000"
전라남도교육청,전라남도장흥교육지원청,전라남도 장흥군,관산초등학교,공립,"13,320,000","216,601,000","43,848,000","12,306,000","45,618,000","119,173,000",0,"3,300,000"
전라남도교육청,전라남도장흥교육지원청,전라남도 장흥군,대덕초등학교,공립,"14,980,000","238,651,000","29,965,000","37,390,000","11,560,000","124,705,000","7,240,000","2,000,000"
전라남도교육청,전라남도장흥교육지원청,전라남도 장흥군,명덕초등학교,공립,"11,910,000","47,641,000","29,720,000","9,200,000","14,834,000","60,229,000",0,"1,170,000"
전라남도교육청,전라남도장흥교육지원청,전라남도 장흥군,부산초등학교,공립,"11,860,000","121,838,000","24,822,000","25,419,000","13,195,000","97,434,000",0,"1,320,000"
전라남도교육청,전라남도장흥교육지원청,전라남도 장흥군,안양동초등학교,공립,"10,230,000","35,698,000","51,523,000","7,400,000","7,897,000","77,048,000",0,"1,362,000"
전라남도교육청,전라남도장흥교육지원청,전라남도 장흥군,안양초등학교,공립,"16,230,000","94,998,000","21,254,000","10,540,000","52,123,000","102,653,000",0,"1,420,000"
전라남도교육청,전라남도장흥교육지원청,전라남도 장흥군,용산초등학교,공립,"13,520,000","122,159,000","26,923,000","21,720,000","12,543,000","87,134,000",0,"1,416,000"
전라남도교육청,전라남도장흥교육지원청,전라남도 장흥군,유치초등학교,공립,"12,610,000","83,069,000","30,020,000","7,241,000","11,238,000","87,857,000",0,"2,196,000"
전라남도교육청,전라남도장흥교육지원청,전라남도 장흥군,장동초등학교,공립,"11,690,000","66,637,000","33,539,000","8,585,000","12,980,000","73,182,000",0,"1,500,000"
전라남도교육청,전라남도장흥교육지원청,전라남도 장흥군,장평초등학교,공립,"14,440,000","97,677,000","26,310,000","20,900,000","5,720,000","83,092,000",0,"1,455,000"
전라남도교육청,전라남도장흥교육지원청,전라남도 장흥군,장흥남초등학교,공립,"16,572,000","130,045,000","25,567,000","32,858,000","9,280,000","93,373,000","16,500,000","1,400,000"
전라남도교육청,전라남도장흥교육지원청,전라남도 장흥군,장흥서초등학교,공립,"14,300,000","110,355,000","88,741,000","19,200,000","24,950,000","90,493,000",0,"2,000,000"
전라남도교육청,전라남도장흥교육지원청,전라남도 장흥군,장흥초등학교,공립,"37,840,000","762,175,000","132,245,000","84,547,000","21,656,000","206,679,000",0,"4,499,000"
전라남도교육청,전라남도장흥교육지원청,전라남도 장흥군,회진초등학교,공립,"12,463,000","146,335,000","52,767,000","12,000,000","7,110,000","94,828,000",0,"1,326,000"
전라남도교육청,전라남도진도교육지원청,전라남도 진도군,고성초등학교,공립,"14,200,000","132,162,000","33,338,000","17,463,000","10,758,000","80,467,000",0,"1,575,000"
전라남도교육청,전라남도진도교육지원청,전라남도 진도군,군내북초등학교,공립,"11,900,000","81,858,000","29,876,000","21,160,000","11,440,000","79,246,000",0,"220,000"
전라남도교육청,전라남도진도교육지원청,전라남도 진도군,금성초등학교,공립,"12,289,000","75,656,000","27,929,000","23,598,000","14,147,000","78,876,000",0,"1,578,000"
전라남도교육청,전라남도진도교육지원청,전라남도 진도군,석교초등학교,공립,"18,210,000","169,663,000","42,038,000","32,328,000","10,375,000","119,417,000",0,"2,476,000"
전라남도교육청,전라남도진도교육지원청,전라남도 진도군,오산초등학교,공립,"18,260,000","186,242,000","45,175,000","30,720,000","14,340,000","102,019,000",0,"2,090,000"
전라남도교육청,전라남도진도교육지원청,전라남도 진도군,의신초등학교,공립,"17,690,000","193,139,000","39,669,000","206,215,000","36,545,000","137,755,000",0,"5,736,000"
전라남도교육청,전라남도진도교육지원청,전라남도 진도군,조도초등학교,공립,"18,700,000","343,028,000","57,596,000","31,552,000","23,600,000","172,602,000",0,"4,500,000"
전라남도교육청,전라남도진도교육지원청,전라남도 진도군,지산초등학교,공립,"16,580,000","221,852,000","29,890,000","4,505,000","10,780,000","113,537,000",0,"1,997,000"
전라남도교육청,전라남도진도교육지원청,전라남도 진도군,진도서초등학교,공립,"17,790,000","90,634,000","33,460,000","23,168,000","20,236,000","121,016,000",0,"3,000,000"
전라남도교육청,전라남도진도교육지원청,전라남도 진도군,진도초등학교,공립,"38,140,000","666,981,000","160,535,000","126,688,000","22,225,000","187,476,000",0,"3,415,000"
전라남도교육청,전라남도함평교육지원청,전라남도 함평군,기산초등학교,공립,"14,400,000","95,430,000","21,674,000","21,862,000","41,575,000","87,368,000",0,"1,609,000"
전라남도교육청,전라남도함평교육지원청,전라남도 함평군,나산초등학교,공립,"10,090,000","135,915,000","26,621,000","8,193,000","106,150,000","104,034,000",0,"1,443,000"
전라남도교육청,전라남도함평교육지원청,전라남도 함평군,손불서초등학교,공립,"11,120,000","108,891,000","47,151,000","13,000,000","15,445,000","82,088,000",0,"1,500,000"
전라남도교육청,전라남도함평교육지원청,전라남도 함평군,손불초등학교,공립,"10,160,000","126,181,000","42,735,000","5,210,000","46,420,000","86,733,000",0,"3,602,000"
전라남도교육청,전라남도함평교육지원청,전라남도 함평군,신광초등학교,공립,"11,030,000","91,650,000","42,729,000","7,250,000","40,671,000","99,913,000",0,"1,500,000"
전라남도교육청,전라남도함평교육지원청,전라남도 함평군,엄다초등학교,공립,"11,460,000","86,306,000","34,383,000","25,084,000","62,350,000","90,917,000",0,"1,495,000"
전라남도교육청,전라남도함평교육지원청,전라남도 함평군,월야초등학교,공립,"12,730,000","224,895,000","33,521,000","19,690,000","53,059,000","121,219,000",0,"2,580,000"
전라남도교육청,전라남도함평교육지원청,전라남도 함평군,학다리중앙초등학교,공립,"14,276,000","225,542,000","79,335,000","49,160,000","82,381,000","111,278,000",0,"2,000,000"
전라남도교육청,전라남도함평교육지원청,전라남도 함평군,함평초등학교,공립,"24,300,000","486,797,000","150,943,000","35,098,000","42,211,000","163,508,000",0,"3,576,000"
전라남도교육청,전라남도함평교육지원청,전라남도 함평군,해보초등학교,공립,"12,434,000","196,748,000","53,671,000","16,066,000","14,230,000","98,413,000",0,"11,700,000"
전라남도교육청,전라남도함평교육지원청,전라남도 함평군,대동향교초등학교,공립,"12,956,000","169,468,000","46,382,000","11,585,000","57,441,000","83,148,000",0,"1,518,000"
전라남도교육청,전라남도해남교육지원청,전라남도 해남군,계곡초등학교,공립,"15,491,000","132,320,000","27,800,000","19,311,000","15,170,000","90,899,000",0,"1,515,000"
전라남도교육청,전라남도해남교육지원청,전라남도 해남군,마산초등학교,공립,"19,457,000","162,998,000","45,759,000","25,766,000","17,422,000","135,763,000",0,"3,260,000"
전라남도교육청,전라남도해남교육지원청,전라남도 해남군,북일초등학교,공립,"12,992,000","122,739,000","40,617,000","12,522,000","8,650,000","96,109,000",0,"1,492,000"
전라남도교육청,전라남도해남교육지원청,전라남도 해남군,북평초등학교,공립,"12,020,000","259,770,000","45,890,000","41,321,000","15,030,000","114,575,000",0,"2,211,000"
전라남도교육청,전라남도해남교육지원청,전라남도 해남군,산이서초등학교,공립,"14,880,000","124,295,000","29,052,000","12,830,000","8,700,000","96,448,000",0,"1,500,000"
전라남도교육청,전라남도해남교육지원청,전라남도 해남군,산이초등학교,공립,"14,840,000","107,210,000","30,743,000","20,174,000","16,300,000","79,148,000",0,"1,478,000"
전라남도교육청,전라남도해남교육지원청,전라남도 해남군,삼산초등학교,공립,"16,900,000","105,990,000","29,835,000","16,553,000","21,695,000","105,669,000",0,"2,000,000"
전라남도교육청,전라남도해남교육지원청,전라남도 해남군,송지초등학교,공립,"14,251,000","285,675,000","50,275,000","10,550,000","12,771,000","126,743,000",0,"1,874,000"
전라남도교육청,전라남도해남교육지원청,전라남도 해남군,송호초등학교,공립,"16,151,000","124,201,000","22,791,000","18,885,000","13,850,000","88,294,000",0,"5,521,000"
전라남도교육청,전라남도해남교육지원청,전라남도 해남군,어란진초등학교,공립,"14,760,000","74,732,000","55,974,000","7,980,000","11,411,000","136,768,000",0,"3,000,000"
전라남도교육청,전라남도해남교육지원청,전라남도 해남군,옥천초등학교,공립,"18,018,000","186,050,000","46,128,000","13,158,000","8,440,000","115,606,000",0,"1,600,000"
전라남도교육청,전라남도해남교육지원청,전라남도 해남군,우수영초등학교,공립,"16,800,000","310,102,000","55,220,000","35,290,000","9,825,000","137,943,000",0,"2,000,000"
전라남도교육청,전라남도해남교육지원청,전라남도 해남군,해남동초등학교,공립,"48,421,000","1,145,609,000","163,443,000","17,438,000","21,250,000","232,111,000",0,"10,766,000"
전라남도교육청,전라남도해남교육지원청,전라남도 해남군,해남서초등학교,공립,"35,646,000","668,477,000","98,149,000","40,384,000","17,054,000","167,936,000",0,"2,868,000"
전라남도교육청,전라남도해남교육지원청,전라남도 해남군,현산남초등학교,공립,"9,740,000","51,032,000","25,866,000","5,320,000","11,940,000","72,797,000",0,"5,544,000"
전라남도교육청,전라남도해남교육지원청,전라남도 해남군,현산초등학교,공립,"11,160,000","127,383,000","33,185,000","29,260,000","29,384,000","93,136,000",0,"7,044,000"
전라남도교육청,전라남도해남교육지원청,전라남도 해남군,화산초등학교,공립,"12,170,000","119,485,000","43,560,000","13,490,000","11,340,000","93,544,000",0,"1,473,000"
전라남도교육청,전라남도해남교육지원청,전라남도 해남군,화원초등학교,공립,"15,490,000","280,833,000","42,061,000","25,123,000","13,675,000","92,515,000",0,"20,206,000"
전라남도교육청,전라남도해남교육지원청,전라남도 해남군,황산초등학교,공립,"19,444,000","336,119,000","43,877,000","31,593,000","15,775,000","116,312,000",0,"2,390,000"
전라남도교육청,전라남도화순교육지원청,전라남도 화순군,능주초등학교,공립,"12,940,000","152,041,000","43,769,000","76,960,000","11,928,000","120,539,000",0,"1,719,000"
전라남도교육청,전라남도화순교육지원청,전라남도 화순군,도곡중앙초등학교,공립,"12,277,000","75,042,000","36,080,000","58,915,000","9,296,000","70,889,000",0,"2,455,000"
전라남도교육청,전라남도화순교육지원청,전라남도 화순군,도곡초등학교,공립,"9,210,000","155,351,000","22,155,000","84,940,000","13,038,000","111,952,000",0,"1,850,000"
전라남도교육청,전라남도화순교육지원청,전라남도 화순군,동면초등학교,공립,"13,930,000","142,319,000","91,509,000","63,100,000","13,375,000","124,736,000",0,"1,910,000"
전라남도교육청,전라남도화순교육지원청,전라남도 화순군,동복초등학교,공립,"14,420,000","125,234,000","57,154,000","31,296,000","36,440,000","83,982,000",0,"1,260,000"
전라남도교육청,전라남도화순교육지원청,전라남도 화순군,사평초등학교,공립,"10,900,000","155,833,000","24,058,000","19,636,000","13,252,000","95,506,000",0,"2,000,000"
전라남도교육청,전라남도화순교육지원청,전라남도 화순군,아산초등학교,공립,"9,320,000","113,099,000","38,398,000","13,900,000","12,621,000","90,773,000",0,"1,000,000"
전라남도교육청,전라남도화순교육지원청,전라남도 화순군,화순초등학교이서분교장,공립,0,0,0,0,0,0,0,0
전라남도교육청,전라남도화순교육지원청,전라남도 화순군,이양초등학교,공립,"12,240,000","77,021,000","44,421,000","36,074,000","12,810,000","100,404,000",0,"1,243,000"
전라남도교육청,전라남도화순교육지원청,전라남도 화순군,천태초등학교,공립,"12,502,000","89,861,000","51,077,000","42,537,000","15,691,000","88,816,000",0,"1,504,000"
전라남도교육청,전라남도화순교육지원청,전라남도 화순군,청풍초등학교,공립,"5,572,000","47,415,000","38,695,000","24,579,000","21,085,000","67,925,000",0,"1,500,000"
전라남도교육청,전라남도화순교육지원청,전라남도 화순군,춘양초등학교,공립,"13,510,000","91,767,000","47,127,000","44,402,000","19,140,000","85,884,000",0,"1,700,000"
전라남도교육청,전라남도화순교육지원청,전라남도 화순군,한천초등학교,공립,"12,240,000","107,500,000","34,575,000","38,685,000","31,510,000","88,212,000",0,"1,575,000"
전라남도교육청,전라남도화순교육지원청,전라남도 화순군,화순만연초등학교,공립,"33,480,000","675,597,000","131,033,000","159,390,000","34,945,000","207,164,000",0,"5,264,000"
전라남도교육청,전라남도화순교육지원청,전라남도 화순군,화순오성초등학교,공립,"19,751,000","291,503,000","64,564,000","76,100,000","32,730,000","212,188,000",0,"1,729,000"
전라남도교육청,전라남도화순교육지원청,전라남도 화순군,화순제일초등학교,공립,"29,200,000","574,085,000","103,313,000","273,174,000","20,059,000","201,410,000",0,"3,517,000"
전라남도교육청,전라남도화순교육지원청,전라남도 화순군,화순초등학교,공립,"57,259,000","733,963,000","300,376,000","278,292,000","43,059,000","297,154,000",0,"5,288,000"
전라남도교육청,전라남도신안교육지원청,전라남도 신안군,증도초등학교소악분교장,공립,0,0,0,0,0,0,0,0
전라남도교육청,전라남도진도교육지원청,전라남도 진도군,의신초등학교접도분교장,공립,0,0,0,0,0,0,0,0
전라남도교육청,전라남도진도교육지원청,전라남도 진도군,조도초등학교관사분교장,공립,0,0,0,0,0,0,0,0
전라남도교육청,전라남도진도교육지원청,전라남도 진도군,의신초등학교모도분교장,공립,0,0,0,0,0,0,0,0
전라남도교육청,전라남도무안교육지원청,전라남도 무안군,일로초등학교청망분교장,공립,"21,732,000","416,924,000","63,232,000","129,590,000","15,742,000","177,051,000",0,"3,066,000"
전라남도교육청,전라남도순천교육지원청,전라남도 순천시,송산초등학교,공립,"11,160,000","135,591,000","22,908,000","8,680,000","7,982,000","86,253,000",0,"1,404,000"
전라남도교육청,전라남도여수교육지원청,전라남도 여수시,소라초등학교소라남분교장,공립,0,0,0,0,0,0,0,0
전라남도교육청,전라남도여수교육지원청,전라남도 여수시,안일초등학교백야분교장,공립,0,0,0,0,0,0,0,0
전라남도교육청,전라남도여수교육지원청,전라남도 여수시,거문초등학교손죽분교장,공립,0,0,0,0,0,0,0,0
전라남도교육청,전라남도여수교육지원청,전라남도 여수시,화태초등학교두라분교장,공립,0,0,0,0,0,0,0,0
전라남도교육청,전라남도해남교육지원청,전라남도 해남군,서정초등학교,공립,"14,100,000","108,442,000","24,496,000","6,000,000","13,200,000","83,201,000",0,"1,330,000"
전라남도교육청,전라남도고흥교육지원청,전라남도 고흥군,녹동초등학교시산분교장,공립,0,0,0,0,0,0,0,0
전라남도교육청,전라남도신안교육지원청,전라남도 신안군,흑산초등학교장도분교장,공립,0,0,0,0,0,0,0,0
전라남도교육청,전라남도신안교육지원청,전라남도 신안군,흑산초등학교흑산동분교장,공립,0,0,0,0,0,0,0,0
전라남도교육청,전라남도신안교육지원청,전라남도 신안군,흑산초등학교흑산북분교장,공립,0,0,0,0,0,0,0,0
전라남도교육청,전라남도신안교육지원청,전라남도 신안군,안좌초등학교자라분교장,공립,0,0,0,0,0,0,0,0
전라남도교육청,전라남도진도교육지원청,전라남도 진도군,조도초등학교거차분교장,공립,0,0,0,0,0,0,0,0
전라남도교육청,전라남도진도교육지원청,전라남도 진도군,진도서초등학교가사도분교장,공립,0,0,0,0,0,0,0,0
전라남도교육청,전라남도영광교육지원청,전라남도 영광군,묘량중앙초등학교,공립,"17,180,000","163,634,000","19,110,000","20,438,000","8,820,000","125,713,000",0,0
전라남도교육청,전라남도목포교육지원청,전라남도 목포시,목포유달초등학교달리분교장,공립,0,0,0,0,0,0,0,0
전라남도교육청,전라남도여수교육지원청,전라남도 여수시,소라초등학교사곡분교장,공립,0,0,0,0,0,0,0,0
전라남도교육청,전라남도여수교육지원청,전라남도 여수시,소라초등학교신흥분교장,공립,0,0,0,0,0,0,0,0
전라남도교육청,전라남도여수교육지원청,전라남도 여수시,율촌초등학교상봉분교장,공립,0,0,0,0,0,0,0,0
전라남도교육청,전라남도구례교육지원청,전라남도 구례군,토지초등학교연곡분교장,공립,0,0,0,0,0,0,0,0
전라남도교육청,전라남도고흥교육지원청,전라남도 고흥군,남양초등학교우도분교장,공립,0,0,0,0,0,0,0,0
전라남도교육청,전라남도고흥교육지원청,전라남도 고흥군,녹동초등학교소록도분교장,공립,0,0,0,0,0,0,0,0
전라남도교육청,전라남도순천교육지원청,전라남도 순천시,승주초등학교죽학분교장,공립,0,0,0,0,0,0,0,0
전라남도교육청,전라남도순천교육지원청,전라남도 순천시,황전북초등학교회덕분교장,공립,0,0,0,0,0,0,0,0
